Region,BGC,Unit,Spp,RefSuit,ESuitAB,ESuit,Comment,NonProd,FN1,FN2,FN3,FN4,FN5,FN6
Pr Rupert,MHmm2,MHmm2/06,Hm,1,1,2,,,1,,,,,
Vancouver,MHmm2,MHmm2/06,Hm,1,1,2,,,1,,,,,
Pr Rupert,MHmm2,MHmm2/06,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,MHmm2,MHmm2/06,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,MHmm2,MHmm2/06,Yc,2,2,2,,,17,,,,,
Pr Rupert,MHmm2,MHmm2/06,Yc,2,2,2,,,17,50,,,,
Vancouver,MHmm2,MHmm2/06,Yc,2,2,2,Marginal Productivity,NonProd,17,,,,,
Pr Rupert,MHmm2,MHmm2/06,Yc,2,2,2,Marginal Productivity,NonProd,17,50,,,,
Pr Rupert,MHmm2,MHmm2/07,Ba,1,1,2,,,1,,,,,
Vancouver,MHmm2,MHmm2/07,Ba,1,1,2,,,1,47,,,,
Pr Rupert,MHmm2,MHmm2/07,Ba,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,MHmm2,MHmm2/07,Ba,1,1,2,Marginal Productivity,NonProd,1,47,,,,
Pr Rupert,MHmm2,MHmm2/07,Hm,2,2,2,,,1,,,,,
Vancouver,MHmm2,MHmm2/07,Hm,2,2,2,,,1,,,,,
Pr Rupert,MHmm2,MHmm2/07,Hm,2,2,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,MHmm2,MHmm2/07,Hm,2,2,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHmm2,MHmm2/07,Hw,3,3,3,,,1,14,44,,,
Vancouver,MHmm2,MHmm2/07,Hw,3,3,3,,,14,44,,,,
Pr Rupert,MHmm2,MHmm2/07,Hw,3,3,3,Marginal Productivity,NonProd,1,14,44,,,
Vancouver,MHmm2,MHmm2/07,Hw,3,3,3,Marginal Productivity,NonProd,14,44,,,,
Pr Rupert,MHmm2,MHmm2/07,Yc,2,2,2,,,1,17,50,,,
Vancouver,MHmm2,MHmm2/07,Yc,2,2,2,,,17,,,,,
Pr Rupert,MHmm2,MHmm2/07,Yc,2,2,2,Marginal Productivity,NonProd,1,17,50,,,
Vancouver,MHmm2,MHmm2/07,Yc,2,2,2,Marginal Productivity,NonProd,17,,,,,
Pr Rupert,MHmm2,MHmm2/08,Ba,3,3,3,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHmm2,MHmm2/08,Bl,3,5,5,Marginal Productivity,NonProd,1,50,,,,
Pr Rupert,MHmm2,MHmm2/08,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,MHmm2,MHmm2/08,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHmm2,MHmm2/08,Hw,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Vancouver,MHmm2,MHmm2/08,Yc,2,2,2,Marginal Productivity,NonProd,1,17,,,,
Pr Rupert,MHmm2,MHmm2/08,Yc,2,2,2,Marginal Productivity,NonProd,1,17,50,,,
Pr Rupert,MHmm2,MHmm2/09,Ba,3,3,3,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHmm2,MHmm2/09,Hm,1,1,2,,,1,,,,,
Vancouver,MHmm2,MHmm2/09,Hm,1,1,2,,,1,,,,,
Pr Rupert,MHmm2,MHmm2/09,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,MHmm2,MHmm2/09,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHmm2,MHmm2/09,Hw,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Vancouver,MHmm2,MHmm2/09,Yc,2,2,2,,,1,17,,,,
Pr Rupert,MHmm2,MHmm2/09,Yc,2,2,2,,,1,17,50,,,
Vancouver,MHmm2,MHmm2/09,Yc,2,2,2,Marginal Productivity,NonProd,1,17,,,,
Pr Rupert,MHmm2,MHmm2/09,Yc,2,2,2,Marginal Productivity,NonProd,1,17,50,,,
Haida Gwaii2014,MHwh,MHwh/110,Cw,3,3,3,,,14,48,,,,
Haida Gwaii2014,MHwh,MHwh/110,Hm,1,1,1,,,,,,,,
Haida Gwaii2014,MHwh,MHwh/110,Hw,3,3,3,,,14,,,,,
Haida Gwaii2014,MHwh,MHwh/110,Ss,2,2,2,,,7,14,53,,,
Haida Gwaii2014,MHwh,MHwh/110,Yc,1,1,1,,,48,,,,,
Haida Gwaii2014,MHwh,MHwh/111,Cw,3,3,3,,,1,14,48,,,
Haida Gwaii2014,MHwh,MHwh/111,Hm,1,1,1,,,1,,,,,
Haida Gwaii2014,MHwh,MHwh/111,Hw,3,3,3,,,1,14,53,,,
Haida Gwaii2014,MHwh,MHwh/111,Ss,2,2,2,,,1,7,14,53,,
Haida Gwaii2014,MHwh,MHwh/111,Yc,1,1,1,,,1,48,,,,
Haida Gwaii2014,MHwh,MHwh/Wb53,Cw,3,3,3,Marginal Productivity,NonProd,1,14,48,,,
Haida Gwaii2014,MHwh,MHwh/Wb53,Hm,2,2,2,Marginal Productivity,NonProd,1,,,,,
Haida Gwaii2014,MHwh,MHwh/Wb53,Pl,2,2,2,Marginal Productivity,NonProd,,,,,,
Haida Gwaii2014,MHwh,MHwh/Wb53,Yc,1,1,2,Marginal Productivity,NonProd,1,48,,,,
Pr Rupert,MHwh1,MHwh1/01,Ba,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/01,Cw,1,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/01,Hm,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/01,Hm,1,1,1,,,13,,,,,
Pr Rupert,MHwh1,MHwh1/01,Hm,1,1,1,upper elev,,,,,,,
Pr Rupert,MHwh1,MHwh1/01,Hm,1,1,1,upper elev,,13,,,,,
Pr Rupert,MHwh1,MHwh1/01,Hw,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/01,Ss,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/01,Yc,2,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/01,Yc,2,1,1,,,13,,,,,
Pr Rupert,MHwh1,MHwh1/01,Yc,2,1,1,upper elev,,,,,,,
Pr Rupert,MHwh1,MHwh1/01,Yc,2,1,1,upper elev,,13,,,,,
Pr Rupert,MHwh1,MHwh1/02,Ba,3,3,3,Marginal Productivity,NonProd,,,,,,
Pr Rupert,MHwh1,MHwh1/02,Cw,2,2,2,Marginal Productivity,NonProd,14,,,,,
Pr Rupert,MHwh1,MHwh1/02,Hm,1,1,2,Marginal Productivity,NonProd,,,,,,
Pr Rupert,MHwh1,MHwh1/02,Yc,1,1,2,Marginal Productivity,NonProd,,,,,,
Pr Rupert,MHwh1,MHwh1/03,Cw,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/03,Hm,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/03,Hw,3,3,3,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/03,Ss,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/03,Yc,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/04,Ba,2,2,2,,,,,,,,
Pr Rupert,MHwh1,MHwh1/04,Cw,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/04,Hm,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/04,Hw,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/04,Yc,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/05,Ba,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/05,Cw,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/05,Hm,2,2,2,,,,,,,,
Pr Rupert,MHwh1,MHwh1/05,Hw,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/05,Pl,3,5,5,,,,,,,,
Pr Rupert,MHwh1,MHwh1/05,Ss,2,2,2,,,14,,,,,
Pr Rupert,MHwh1,MHwh1/05,Yc,1,1,1,,,,,,,,
Pr Rupert,MHwh1,MHwh1/06,Ba,3,3,3,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/06,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/06,Hw,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/06,Ss,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/06,Yc,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/07,Ba,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/07,Cw,2,2,2,Marginal Productivity,NonProd,14,,,,,
Pr Rupert,MHwh1,MHwh1/07,Hm,2,2,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/07,Hw,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/07,Ss,2,2,2,Marginal Productivity,NonProd,14,,,,,
Pr Rupert,MHwh1,MHwh1/07,Yc,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/08,Ba,3,3,3,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/08,Hm,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/08,Hw,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/08,Yc,1,1,2,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/09,Ba,3,3,3,Marginal Productivity,NonProd,,,,,,
Pr Rupert,MHwh1,MHwh1/09,Cw,2,2,2,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/09,Hm,3,3,3,Marginal Productivity,NonProd,1,,,,,
Pr Rupert,MHwh1,MHwh1/09,Hw,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/09,Ss,3,3,3,Marginal Productivity,NonProd,1,14,,,,
Pr Rupert,MHwh1,MHwh1/09,Yc,1,1,2,Marginal Productivity,NonProd,1,,,,,
Haida Gwaii2014,MHwh,MHwh/101,Cw,3,3,3,,,14,48,,,,
Haida Gwaii2014,MHwh,MHwh/101,Hm,1,1,1,,,,,,,,
Haida Gwaii2014,MHwh,MHwh/101,Hw,2,2,2,,,14,,,,,
Haida Gwaii2014,MHwh,MHwh/101,Ss,2,2,2,,,7,14,53,,,
Haida Gwaii2014,MHwh,MHwh/101,Yc,1,1,1,,,48,,,,,
Haida Gwaii2014,MHwh,MHwh/101c,Cw,3,3,3,,,14,48,,,,
Haida Gwaii2014,MHwh,MHwh/101c,Hm,1,1,1,,,,,,,,
Haida Gwaii2014,MHwh,MHwh/101c,Hw,2,2,2,,,14,,,,,
Haida Gwaii2014,MHwh,MHwh/101c,Yc,1,1,1,,,48,,,,,
Haida Gwaii2014,MHwh,MHwh/102,Cw,3,3,3,Marginal Productivity,NonProd,14,48,,,,
Haida Gwaii2014,MHwh,MHwh/102,Hm,1,1,2,Marginal Productivity,NonProd,,,,,,
Haida Gwaii2014,MHwh,MHwh/102,Pl,2,2,5,Marginal Productivity,NonProd,,,,,,
Haida Gwaii2014,MHwh,MHwh/102,Yc,1,1,2,Marginal Productivity,NonProd,48,,,,,
Kamloops,MSdc1,MSdc1/01,At,0,3,3,,,901,,,,,
Kamloops,MSdc1,MSdc1/01,Bl,1,2,2,,,10,13,,,,
Kamloops,MSdc1,MSdc1/01,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdc1,MSdc1/01,Pl,1,1,1,,,,,,,,
Kamloops,MSdc1,MSdc1/01,Sx,1,1,1,,,,,,,,
Kamloops,MSdc1,MSdc1/02,Bl,3,3,3,,,10,13,,,,
Kamloops,MSdc1,MSdc1/02,Fd,2,2,2,,,9,,,,,
Kamloops,MSdc1,MSdc1/02,Pa,2,3,3,,,9,13,17,,,
Kamloops,MSdc1,MSdc1/02,Pl,1,1,1,,,,,,,,
Kamloops,MSdc1,MSdc1/02,Sx,3,3,3,,,10,13,,,,
Kamloops,MSdc1,MSdc1/03,At,0,3,3,,,901,,,,,
Kamloops,MSdc1,MSdc1/03,Bl,3,3,3,,,10,13,,,,
Kamloops,MSdc1,MSdc1/03,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdc1,MSdc1/03,Pa,3,3,3,,,9,13,17,,,
Kamloops,MSdc1,MSdc1/03,Pl,1,1,1,,,,,,,,
Kamloops,MSdc1,MSdc1/03,Sx,3,3,3,,,10,13,,,,
Kamloops,MSdc1,MSdc1/04,Act,0,3,3,,,901,,,,,
Kamloops,MSdc1,MSdc1/04,At,0,3,3,,,901,,,,,
Kamloops,MSdc1,MSdc1/04,Bl,1,2,2,,,13,,,,,
Kamloops,MSdc1,MSdc1/04,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdc1,MSdc1/04,Pl,2,1,1,,,,,,,,
Kamloops,MSdc1,MSdc1/04,Sx,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/01,Bl,2,1,2,,,28,,,,,
Cariboo,MSdc2,MSdc2/01,Fd,2,2,2,,,32,,,,,
Cariboo,MSdc2,MSdc2/01,Pa,3,3,3,,,53,,,,,
Cariboo,MSdc2,MSdc2/01,Pl,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/01,Sx,1,1,2,,,28,,,,,
Cariboo,MSdc2,MSdc2/02,Bl,3,3,3,Marginal Productivity,NonProd,28,,,,,
Cariboo,MSdc2,MSdc2/02,Fd,1,1,2,droughty,,28,,,,,
Cariboo,MSdc2,MSdc2/02,Pa,3,3,3,Marginal Productivity,NonProd,53,,,,,
Cariboo,MSdc2,MSdc2/02,Pl,1,1,1,Marginal Productivity,NonProd,,,,,,
Cariboo,MSdc2,MSdc2/03,Bl,3,3,2,,,28,,,,,
Cariboo,MSdc2,MSdc2/03,Fd,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/03,Pa,3,3,3,,,53,,,,,
Cariboo,MSdc2,MSdc2/03,Pl,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/04,Bl,2,1,2,,,28,,,,,
Cariboo,MSdc2,MSdc2/04,Pa,3,3,3,,,53,,,,,
Cariboo,MSdc2,MSdc2/04,Pl,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/04,Sx,2,2,2,,,28,,,,,
Cariboo,MSdc2,MSdc2/05,Bl,2,1,1,,,32,,,,,
Cariboo,MSdc2,MSdc2/05,Pl,1,1,1,,,1,,,,,
Cariboo,MSdc2,MSdc2/05,Sx,1,1,1,,,32,,,,,
Cariboo,MSdc2,MSdc2/06,Bl,1,1,1,,,32,,,,,
Cariboo,MSdc2,MSdc2/06,Pl,1,1,1,,,1,,,,,
Cariboo,MSdc2,MSdc2/06,Sx,1,1,1,,,32,,,,,
Cariboo,MSdc2,MSdc2/07,Bl,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/07,Pl,2,2,2,,,1,,,,,
Cariboo,MSdc2,MSdc2/07,Sx,1,1,1,,,,,,,,
Cariboo,MSdc2,MSdc2/08,Bl,2,2,2,,,1,32,,,,
Cariboo,MSdc2,MSdc2/08,Pl,2,2,2,,,1,32,,,,
Cariboo,MSdc2,MSdc2/08,Sx,1,1,1,,,1,32,,,,
Kamloops,MSdm1,MSdm1/01,At,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/01,At,0,3,3,,,901,,,,,
Kamloops,MSdm1,MSdm1/01,Bl,2,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/01,Bl,2,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/01,Fd,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/01,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdm1,MSdm1/01,Lw,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/01,Lw,2,2,2,,,9,14,32,,,
Kamloops,MSdm1,MSdm1/01,Pl,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/01,Pl,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/01,Sx,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/01,Sx,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/02,At,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/02,At,0,3,3,,,901,,,,,
Kamloops,MSdm1,MSdm1/02,Fd,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/02,Fd,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/02,Lw,2,2,2,,,,,,,,
Nelson,MSdm1,MSdm1/02,Lw,2,2,2,,,,,,,,
Kamloops,MSdm1,MSdm1/02,Pl,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/02,Pl,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/03,At,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/03,At,0,3,3,,,901,,,,,
Kamloops,MSdm1,MSdm1/03,Bl,3,3,3,,,10,13,,,,
Nelson,MSdm1,MSdm1/03,Bl,3,3,3,,,10,13,,,,
Kamloops,MSdm1,MSdm1/03,Fd,2,2,2,,,32,,,,,
Nelson,MSdm1,MSdm1/03,Fd,2,2,2,,,32,,,,,
Kamloops,MSdm1,MSdm1/03,Lw,2,2,2,,,32,,,,,
Nelson,MSdm1,MSdm1/03,Lw,2,2,2,,,32,,,,,
Kamloops,MSdm1,MSdm1/03,Pl,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/03,Pl,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/03,Sx,3,3,3,,,10,13,,,,
Nelson,MSdm1,MSdm1/03,Sx,3,3,3,,,10,13,,,,
Kamloops,MSdm1,MSdm1/04,At,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/04,At,0,3,3,,,901,,,,,
Kamloops,MSdm1,MSdm1/04,Bl,3,3,3,,,10,13,,,,
Nelson,MSdm1,MSdm1/04,Bl,3,3,3,,,10,13,,,,
Kamloops,MSdm1,MSdm1/04,Fd,1,1,2,cold,,14,32,,,,
Nelson,MSdm1,MSdm1/04,Fd,1,1,2,cold,,14,32,,,,
Kamloops,MSdm1,MSdm1/04,Lw,2,1,2,lower elev,,14,32,,,,
Nelson,MSdm1,MSdm1/04,Lw,2,1,2,lower elev,,14,32,,,,
Kamloops,MSdm1,MSdm1/04,Pl,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/04,Pl,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/04,Sx,3,3,3,,,10,13,,,,
Nelson,MSdm1,MSdm1/04,Sx,3,3,3,,,10,13,,,,
Kamloops,MSdm1,MSdm1/05,At,0,2,2,,,53,900,,,,
Nelson,MSdm1,MSdm1/05,At,0,2,2,,,53,900,,,,
Kamloops,MSdm1,MSdm1/05,Bl,3,2,2,,,10,13,,,,
Nelson,MSdm1,MSdm1/05,Bl,3,2,2,,,10,13,,,,
Kamloops,MSdm1,MSdm1/05,Fd,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/05,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdm1,MSdm1/05,Lw,3,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/05,Lw,3,2,2,,,9,14,32,,,
Kamloops,MSdm1,MSdm1/05,Pl,2,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/05,Pl,2,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/05,Sx,1,2,2,,,,,,,,
Nelson,MSdm1,MSdm1/05,Sx,1,2,2,,,,,,,,
Kamloops,MSdm1,MSdm1/06,Act,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/06,Act,0,3,3,,,901,,,,,
Kamloops,MSdm1,MSdm1/06,At,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/06,At,0,3,3,,,901,,,,,
Kamloops,MSdm1,MSdm1/06,Bl,2,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/06,Bl,2,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/06,Fd,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/06,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdm1,MSdm1/06,Lw,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/06,Lw,2,2,2,,,9,14,32,,,
Kamloops,MSdm1,MSdm1/06,Pl,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/06,Pl,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/06,Sx,1,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/06,Sx,1,1,1,,,,,,,,
Kamloops,MSdm1,MSdm1/07,Bl,2,2,2,,,1,,,,,
Nelson,MSdm1,MSdm1/07,Bl,2,2,2,,,1,,,,,
Kamloops,MSdm1,MSdm1/07,Pl,3,1,1,,,1,,,,,
Nelson,MSdm1,MSdm1/07,Pl,3,1,1,,,1,,,,,
Kamloops,MSdm1,MSdm1/07,Sx,1,1,1,,,1,,,,,
Nelson,MSdm1,MSdm1/07,Sx,1,1,1,,,1,,,,,
Nelson,MSdm1,MSdm1/08,Act,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/08,At,0,3,3,,,901,,,,,
Nelson,MSdm1,MSdm1/08,Bl,2,2,2,,,,,,,,
Nelson,MSdm1,MSdm1/08,Cw,3,5,5,,,32,,,,,
Nelson,MSdm1,MSdm1/08,Fd,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/08,Lw,2,2,2,,,9,14,32,,,
Nelson,MSdm1,MSdm1/08,Pl,3,1,1,,,,,,,,
Nelson,MSdm1,MSdm1/08,Sx,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/01,At,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/01,Bl,2,2,2,,,10,13,,,,
Kamloops,MSdm2,MSdm2/01,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdm2,MSdm2/01,Fd,2,2,2,,,32,,,,,
Kamloops,MSdm2,MSdm2/01,Lw,3,3,4,,,14,23,32,,,
Kamloops,MSdm2,MSdm2/01,Lw,3,3,4,,,23,32,,,,
Kamloops,MSdm2,MSdm2/01,Lw,3,3,4,trial use,,14,23,32,,,
Kamloops,MSdm2,MSdm2/01,Lw,3,3,4,trial use,,23,32,,,,
Kamloops,MSdm2,MSdm2/01,Pl,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/01,Sx,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/03,At,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/03,Bl,3,3,3,,,10,13,,,,
Kamloops,MSdm2,MSdm2/03,Fd,1,1,2,,,9,14,,,,
Kamloops,MSdm2,MSdm2/03,Pl,2,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/03,Sx,3,3,3,,,10,13,,,,
Kamloops,MSdm2,MSdm2/04,At,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/04,Bl,3,3,3,,,10,13,,,,
Kamloops,MSdm2,MSdm2/04,Fd,2,2,2,,,9,14,32,,,
Kamloops,MSdm2,MSdm2/04,Lw,3,3,3,,,14,23,32,,,
Kamloops,MSdm2,MSdm2/04,Pl,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/04,Sx,2,2,2,,,10,13,,,,
Kamloops,MSdm2,MSdm2/05,Act,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/05,At,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/05,Bl,2,2,2,,,,,,,,
Kamloops,MSdm2,MSdm2/05,Cw,3,5,5,,,32,,,,,
Kamloops,MSdm2,MSdm2/05,Fd,3,2,2,,,9,14,32,,,
Kamloops,MSdm2,MSdm2/05,Lw,3,3,3,,,14,23,32,,,
Kamloops,MSdm2,MSdm2/05,Pl,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/05,Sx,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/06,Act,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/06,At,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/06,Bl,1,2,2,,,,,,,,
Kamloops,MSdm2,MSdm2/06,Fd,3,2,2,,,9,14,32,,,
Kamloops,MSdm2,MSdm2/06,Lw,3,3,3,,,14,23,32,,,
Kamloops,MSdm2,MSdm2/06,Pl,2,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/06,Sx,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/07,Act,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/07,At,0,3,3,,,901,,,,,
Kamloops,MSdm2,MSdm2/07,Bl,2,2,2,,,,,,,,
Kamloops,MSdm2,MSdm2/07,Pl,1,1,1,,,,,,,,
Kamloops,MSdm2,MSdm2/07,Sx,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/01,Bl,2,2,2,,,32,,,,,
Cariboo,MSdv,MSdv/01,Pl,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/01,Sx,1,1,1,,,32,,,,,
Cariboo,MSdv,MSdv/02,Pl,1,1,2,Marginal Productivity,NonProd,28,,,,,
Cariboo,MSdv,MSdv/03,Bl,3,3,3,,,28,32,,,,
Cariboo,MSdv,MSdv/03,Pl,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/03,Sx,3,3,3,,,28,32,,,,
Cariboo,MSdv,MSdv/04,Bl,3,3,3,,,28,,,,,
Cariboo,MSdv,MSdv/04,Pl,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/04,Sx,3,3,3,,,28,,,,,
Cariboo,MSdv,MSdv/05,Bl,3,3,3,,,28,,,,,
Cariboo,MSdv,MSdv/05,Pl,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/05,Sx,3,3,3,,,28,,,,,
Cariboo,MSdv,MSdv/06,Bl,2,2,2,,,32,,,,,
Cariboo,MSdv,MSdv/06,Pl,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/06,Sx,1,1,1,,,32,,,,,
Cariboo,MSdv,MSdv/07,Bl,2,2,2,,,32,,,,,
Cariboo,MSdv,MSdv/07,Pl,1,1,1,,,,,,,,
Cariboo,MSdv,MSdv/07,Sx,1,1,1,,,32,,,,,
Cariboo,MSdv,MSdv/08,Bl,2,2,2,,,32,,,,,
Cariboo,MSdv,MSdv/08,Pl,2,2,2,,,1,32,,,,
Cariboo,MSdv,MSdv/08,Sx,1,1,1,,,32,,,,,
Cariboo,MSdv,MSdv/09,Bl,2,2,2,,,32,,,,,
Cariboo,MSdv,MSdv/09,Pl,2,2,2,,,32,,,,,
Cariboo,MSdv,MSdv/09,Sx,1,1,1,,,1,32,,,,
Kamloops,MSxk1,MSxk1/01,At,0,3,3,,,901,,,,,
Kamloops,MSxk1,MSxk1/01,Bl,3,3,2,,,10,13,,,,
Kamloops,MSxk1,MSxk1/01,Fd,3,2,2,,,9,14,32,,,
Kamloops,MSxk1,MSxk1/01,Pl,1,1,1,,,,,,,,
Kamloops,MSxk1,MSxk1/01,Sx,2,2,2,,,10,13,,,,
Kamloops,MSxk1,MSxk1/02,Bl,,3,3,,,10,13,,,,
Kamloops,MSxk1,MSxk1/02,Fd,2,2,2,,,9,14,,,,
Kamloops,MSxk1,MSxk1/02,Pl,1,1,1,,,,,,,,
Kamloops,MSxk1,MSxk1/05,Bl,3,3,3,,,10,13,,,,
Kamloops,MSxk1,MSxk1/05,Fd,2,2,2,,,9,14,,,,
